"","scrubbed_genus","scrubbed_species_binomial","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"1305","Oryza","Oryza grandiglumis",-14.70611,-61.12444,1996-08-12,"MO","MO, NHA, USZ","MO, NHA, USZ","MO, NHA, USZ",NA,267,"specimen"
"1306","Oryza","Oryza barthii",14.43218,-3.90085,1910-09-13,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1307","Oryza","Oryza longistaminata",-13.4912,49.5703,2007-05-01,"GBIF","CAS","CAS","CAS","BOT-BC",4278,"specimen"
"1308","Oryza","Oryza latifolia",10.91666,-84.28333,1998-12-04,"MO","MO","MO","MO",NA,267,"specimen"
"1309","Oryza","Oryza latifolia",10.35,-85.366667,1999-09-09,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1310","Oryza","Oryza latifolia",8.75,-83.35,1997-12-02,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1311","Oryza","Oryza latifolia",10.348185,-85.361473,2000-08-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1312","Oryza","Oryza latifolia",10.349165,-85.27839,2004-12-16,"MO",NA,NA,NA,NA,267,"specimen"
"1313","Oryza","Oryza latifolia",21.606944,-104.83,1997-10-30,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,"specimen"
"1314","Oryza","Oryza latifolia",19.484722,-104.638889,NA,"GBIF","IB-CUCBA-UDG","IB-CUCBA-UDG","IB-CUCBA-UDG","IBUG",3635,"specimen"
"1315","Oryza","Oryza longistaminata",-15.83319,46.50513,1967-04-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1316","Oryza","Oryza longistaminata",-19.898333,48.790833,2010-06-22,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1317","Oryza","Oryza barthii",10.406,14.854,1964-10-17,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1318","Oryza","Oryza longistaminata",-17.49834,48.52115,1949-04-10,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1319","Oryza","Oryza barthii",11.39836,14.56844,1972-11-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1320","Oryza","Oryza latifolia",9.15861,-79.86805,1931-12-04,"MO","MO","MO","MO",NA,267,"specimen"
"1321","Oryza","Oryza latifolia",10.348185,-85.361473,2000-08-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1322","Oryza","Oryza latifolia",10.4,-85.818889,2006-07-02,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1323","Oryza","Oryza latifolia",9.20888,-79.61666,1960-08-13,"MO","MO","MO","MO",NA,267,"specimen"
"1324","Oryza","Oryza longistaminata",-16.355031,47.008273,1967-04-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1325","Oryza","Oryza barthii",11.12455,14.21082,1964-10-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1326","Oryza","Oryza latifolia",18.3381,-64.8941,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1327","Oryza","Oryza longistaminata",-15.82527,46.49689,1967-04-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1328","Oryza","Oryza latifolia",10.4,-85.8188889,2006-07-02,"MO","INB, MO","INB, MO","INB, MO",NA,267,"specimen"
"1329","Oryza","Oryza longistaminata",-17.407,48.382,1951-06-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1330","Oryza","Oryza longistaminata",11.333333,14.583333,1983-11-04,"GBIF","EFG","EFG","EFG","HEFG",2022,"specimen"
"1331","Oryza","Oryza longistaminata",-18.30611,44.96638,2006-03-09,"MO","MO, P, TAN","MO, P, TAN","MO, P, TAN",NA,267,"specimen"
"1332","Oryza","Oryza latifolia",8.1,-77.6666667,1971-07-15,"MO","MO","MO","MO",NA,267,"specimen"
"1333","Oryza","Oryza latifolia",10.35,-85.35,1987-08-01,"MO","MO","MO","MO",NA,267,"specimen"
"1334","Oryza","Oryza longistaminata",-15.9,47.733333,1907-04-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1335","Oryza","Oryza latifolia",-12.516667,-40.3,1974-03-15,"GBIF","Universidade Federal da Bahia","Universidade Federal da Bahia","Universidade Federal da Bahia","ALCB",2197,"specimen"
"1336","Oryza","Oryza longistaminata",-16.355031,47.008273,1967-04-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1337","Oryza","Oryza latifolia",10.35,-85.35,1995-04-25,"MO","MO","MO","MO",NA,267,"specimen"
"1338","Oryza","Oryza longistaminata",11.266667,14.966667,1982-10-26,"GBIF","EFG","EFG","EFG","HEFG",2022,"specimen"
"1339","Oryza","Oryza latifolia",10.349165,-85.278392,2004-12-16,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1340","Oryza","Oryza latifolia",10.000833,-84.828056,2006-12-04,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1341","Oryza","Oryza latifolia",4.9125,-74.894222,2010-07-13,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"1342","Oryza","Oryza latifolia",10.35,-85.350001,1995-04-25,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1343","Oryza","Oryza latifolia",4.026667,-73.473583,2010-07-17,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"1344","Oryza","Oryza latifolia",8.962289,-83.524805,2005-08-16,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1345","Oryza","Oryza latifolia",10.3491649,-85.2783924,2004-12-16,"MO","INB, MO","INB, MO","INB, MO",NA,267,"specimen"
"1346","Oryza","Oryza latifolia",9.27055,-79.9175,1911-12-15,"MO","MO","MO","MO",NA,267,"specimen"
"1347","Oryza","Oryza latifolia",8.96527,-79.58333,1939-03-06,"MO","MO","MO","MO",NA,267,"specimen"
"1348","Oryza","Oryza latifolia",10.477778,-85.263889,1997-01-31,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1349","Oryza","Oryza latifolia",7.85,-77.85,1968-04-30,"MO","MO","MO","MO",NA,267,"specimen"
"1350","Oryza","Oryza latifolia",10.348185,-85.361473,2000-08-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1351","Oryza","Oryza rufipogon",24.399244,109.379926,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"1352","Oryza","Oryza longistaminata",-19.898333,48.790833,2010-06-22,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1353","Oryza","Oryza longistaminata",-13.4912,49.5703,2007-05-01,"GBIF","CAS","CAS","CAS","BOT-BC",4278,"specimen"
"1354","Oryza","Oryza latifolia",13.1875,-86.87222,2004-05-03,"MO","HULE, MO","HULE, MO","HULE, MO",NA,267,"specimen"
"1355","Oryza","Oryza latifolia",8.1,-77.7,NA,"MO","MO","MO","MO",NA,267,"specimen"
"1356","Oryza","Oryza latifolia",10.000833,-84.828056,2006-12-04,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1357","Oryza","Oryza longistaminata",-16.578722,45.56412,1957-03-19,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1358","Oryza","Oryza latifolia",12.9,-86.91666,1993-10-11,"MO","MO","MO","MO",NA,267,"specimen"
"1359","Oryza","Oryza grandiglumis",-8.33333,-74.58333,1981-03-26,"MO","MO","MO","MO",NA,267,"specimen"
"1360","Oryza","Oryza longistaminata",-16.366667,47.666667,2007-05-01,"GBIF","CAS","CAS","CAS","BOT-BC",4278,"specimen"
"1361","Oryza","Oryza longistaminata",-17.066667,46.7,1965-06-16,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"1362","Oryza","Oryza latifolia",10.48,-85.36,1996-08-03,"MO","MO","MO","MO",NA,267,"specimen"
"1363","Oryza","Oryza longistaminata",3.75,12.25,1986-04-01,"MO","MO","MO","MO",NA,267,"specimen"
"1364","Oryza","Oryza latifolia",8.71666,-78.13333,1982-04-25,"MO","MO","MO","MO",NA,267,"specimen"
"1365","Oryza","Oryza longistaminata",-17.375,14.125,1962-04-30,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"1366","Oryza","Oryza latifolia",0.84,-75.25,1969-01-17,"GBIF","Instituto Amazónico de Investigaciones Científicas (SINCHI)","Instituto Amazónico de Investigaciones Científicas (SINCHI)","Instituto Amazónico de Investigaciones Científicas (SINCHI)","COAH",1408,"specimen"
"1367","Oryza","Oryza longistaminata",-16.45389,45.38845,1957-03-19,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1368","Oryza","Oryza barthii",4.64498,18.25966,1963-10-06,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1369","Oryza","Oryza latifolia",6.414083,-74.3585,2010-07-17,"GBIF","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH)","FMB",1900,"specimen"
"1370","Oryza","Oryza latifolia",10.342023,-85.368218,2014-07-05,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"1371","Oryza","Oryza brachyantha",16.4833,-16.0167,1964-08-20,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1372","Oryza","Oryza barthii",14.66289,-4.17418,1971-10-30,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1373","Oryza","Oryza rufipogon",24.399244,109.379926,1957-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"1374","Oryza","Oryza longistaminata",-15.98245,46.3884,1908-03-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1375","Oryza","Oryza rufipogon",-15.5736,128.3408,2015-04-11,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1376","Oryza","Oryza rufipogon",-14.35283,130.92033,2011-04-12,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1377","Oryza","Oryza rufipogon",-14.9175,133.0717,2002-04-30,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1378","Oryza","Oryza latifolia",0.8,-80.033,1988-05-15,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"1379","Oryza","Oryza latifolia",-25.99,-58.43,NA,"GBIF","CTES","CTES","CTES","HERB",4330,"specimen"
"1380","Oryza","Oryza rufipogon",-12.421836,132.974655,1993-04-07,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1381","Oryza","Oryza rufipogon",-13.258889,131.144167,2002-05-04,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"1382","Oryza","Oryza rufipogon",-12.6333,131.25,1961-04-06,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1383","Oryza","Oryza rufipogon",-12.515256,132.367866,1991-10-06,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1384","Oryza","Oryza latifolia",-25.92,-58.34,NA,"GBIF","SI","SI","SI","HERB",4773,"specimen"
"1385","Oryza","Oryza glaberrima",6.56705,12.4448,1963-09-15,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1386","Oryza","Oryza glaberrima",6.55,12.445,1963-09-15,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1387","Oryza","Oryza glaberrima",12.75,-13.233,1993-01-22,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"1388","Oryza","Oryza sativa",39.90421,116.40739,1865-01-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1389","Oryza","Oryza sativa",40.5,117.09,1972-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"1390","Oryza","Oryza sativa",23.019965,113.751572,1958-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"1391","Oryza","Oryza sativa",23.01,113.75,1958-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"1392","Oryza","Oryza sativa",23.019965,113.751572,1929-01-01,"GBIF","IBSC","IBSC","IBSC",NA,4484,"specimen"
"1393","Oryza","Oryza sativa",30.29,108.93,1951-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"1394","Oryza","Oryza sativa",30.29,108.93,1951-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"1395","Oryza","Oryza barthii",13.85223,-15.876,1912-11-09,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1396","Oryza","Oryza rufipogon",-15.5736,128.3408,2015-04-11,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1397","Oryza","Oryza rufipogon",-14.6669,131.7014,2002-05-03,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1398","Oryza","Oryza rufipogon",-11.16152,132.5319,2016-04-28,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1399","Oryza","Oryza rufipogon",-12.646312,132.484273,1978-04-02,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1400","Oryza","Oryza longistaminata",-17.07,30.07,1967-04-18,"GBIF","K","K","K","Herbarium",4513,"specimen"
"1401","Oryza","Oryza longistaminata",-18.83,28.77,1972-03-03,"GBIF","K","K","K","Herbarium",4513,"specimen"
"1402","Oryza","Oryza rufipogon",-13.748598,130.751218,1992-02-26,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1403","Oryza","Oryza rufipogon",-15.573611,128.340833,2002-05-01,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"1404","Oryza","Oryza rufipogon",-15.9669,129.0422,2002-05-02,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1405","Oryza","Oryza rufipogon",-12.65,131.2667,1961-03-23,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1406","Oryza","Oryza rufipogon",-12.483333,132.5,1987-08-12,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"1407","Oryza","Oryza rufipogon",-12.898589,132.517868,1992-04-10,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1408","Oryza","Oryza rufipogon",-12.23232,134.98511,1998-07-31,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1409","Oryza","Oryza rufipogon",-12.648595,131.317876,1961-03-23,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1410","Oryza","Oryza rufipogon",-12.4,132.95,1974-06-07,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"1411","Oryza","Oryza rufipogon",-13.165265,131.234536,1967-04-01,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1412","Oryza","Oryza longistaminata",9.3226,13.39339,1986-11-14,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1413","Oryza","Oryza rufipogon",-13.258889,131.144167,2002-05-04,"GBIF","NE","NE","NE","NE",4654,"specimen"
"1414","Oryza","Oryza rufipogon",-12.55,131.3167,1963-03-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1415","Oryza","Oryza rufipogon",-14.42,132.33,1980-04-25,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"1416","Oryza","Oryza rufipogon",-12.9022,132.672,1995-05-04,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1417","Oryza","Oryza rufipogon",-12.45,131.05,1977-06-28,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1418","Oryza","Oryza rufipogon",-12.4,132.95,1974-06-07,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1419","Oryza","Oryza rufipogon",-12.45,132.9667,1983-05-25,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1420","Oryza","Oryza rufipogon",-12.9272,131.2608,2002-05-05,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1421","Oryza","Oryza rufipogon",-13.3186,131.2122,1969-03-16,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1422","Oryza","Oryza latifolia",-26.831111,-48.638333,2015-01-05,"GBIF","JBRJ","JBRJ","JBRJ","RB",3364,"specimen"
"1423","Oryza","Oryza barthii",14.15568,-16.07437,1912-11-09,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1424","Oryza","Oryza rufipogon",-14.631667,132.615556,1994-05-22,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1425","Oryza","Oryza latifolia",-4.82,-52.52,1985-11-06,"GBIF","K","K","K","Herbarium",4513,"specimen"
"1426","Oryza","Oryza longistaminata",-17.93,25.83,1970-04-23,"GBIF","K","K","K","Herbarium",4513,"specimen"
"1427","Oryza","Oryza rufipogon",-15.973056,130.471111,2014-07-29,"GBIF","DNA","DNA","DNA","NT",4352,"specimen"
"1428","Oryza","Oryza rufipogon",-12.66232,132.52599,2016-04-18,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1429","Oryza","Oryza latifolia",10.5,-85.25,1973-06-23,"GBIF","F","F","F","Botany",4382,"specimen"
"1430","Oryza","Oryza latifolia",-25.99,-58.43,NA,"GBIF","FAVE","FAVE","FAVE","HERB",1474,"specimen"
"1431","Oryza","Oryza minuta",14.91667,98.75,1971-11-09,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1432","Oryza","Oryza rufipogon",18.74,109.17,1994-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"1433","Oryza","Oryza rufipogon",-12.565263,131.33454,1991-03-19,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1434","Oryza","Oryza rufipogon",-12.481911,134.967845,1990-05-20,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1435","Oryza","Oryza rufipogon",-14.448585,131.684544,1963-03-28,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1436","Oryza","Oryza rufipogon",10.95741,106.84269,1970-12-18,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1437","Oryza","Oryza rufipogon",-12.6517,132.77,2019-04-08,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1438","Oryza","Oryza rufipogon",-12.2322,134.985,1998-07-31,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1439","Oryza","Oryza rufipogon",-13.2589,131.1442,2002-05-04,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1440","Oryza","Oryza longistaminata",-2.26948,40.11071,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1441","Oryza","Oryza rufipogon",-12.3,133.066667,1948-10-28,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"1442","Oryza","Oryza rufipogon",-14.616667,126.916667,1975-08-21,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"1443","Oryza","Oryza rufipogon",22.752443,88.342725,NA,"GBIF","NHMUK","NHMUK","NHMUK","BOT",1748,"specimen"
"1444","Oryza","Oryza grandiglumis",-3.22,-60.014722,2015-07-10,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"1445","Oryza","Oryza rufipogon",-14.616667,126.916667,1996-06-01,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"1446","Oryza","Oryza rufipogon",-12.3833,131.3167,1977-07-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1447","Oryza","Oryza rufipogon",-12.515266,131.351205,1980-05-07,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1448","Oryza","Oryza rufipogon",-12.65,132.5167,1980-05-14,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1449","Oryza","Oryza rufipogon",-12.648592,131.267882,1977-05-19,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1450","Oryza","Oryza rufipogon",18.74,109.17,1994-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"1451","Oryza","Oryza rufipogon",-12.58,131.42,1961-03-23,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"1452","Oryza","Oryza barthii",14.083,-16.05,1994-09-13,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"1453","Oryza","Oryza longistaminata",-17.92,25.85,1976-03-26,"GBIF","K","K","K","Herbarium",4513,"specimen"
"1454","Oryza","Oryza rufipogon",-11.716667,132.8,1990-05-13,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"1455","Oryza","Oryza rufipogon",-11.1617,132.5314,2010-05-14,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1456","Oryza","Oryza rufipogon",-12.481924,132.5012,1987-08-12,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1457","Oryza","Oryza rufipogon",-12.5833,131.3333,1987-05-06,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1458","Oryza","Oryza latifolia",13.18333,-86.41666,1968-11-06,"MO","MO","MO","MO",NA,267,"specimen"
"1459","Oryza","Oryza latifolia",-26.831111,-48.638333,2015-01-05,"GBIF","Universidade Regional de Blumenau","Universidade Regional de Blumenau","Universidade Regional de Blumenau","FURB",3917,"specimen"
"1460","Oryza","Oryza longistaminata",-2.2,40.16666,2004-12-01,"MO","MO","MO","MO",NA,267,"specimen"
"1461","Oryza","Oryza latifolia",19.219444,-90.847222,1983-02-09,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,"specimen"
"1462","Oryza","Oryza rufipogon",-12.6622,132.5264,2019-04-06,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1463","Oryza","Oryza rufipogon",-12.631944,131.302222,2003-04-02,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1464","Oryza","Oryza ridleyi",6.75,100.716,1990-11-23,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"1465","Oryza","Oryza grandiglumis",4.44,-52.06,2000-02-16,"GBIF","US","US","US","Botany",4885,"specimen"
"1466","Oryza","Oryza rufipogon",-14.9256,133.0706,1987-05-09,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1467","Oryza","Oryza rufipogon",-12.420071,132.862489,1982-04-04,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1468","Oryza","Oryza rufipogon",-14.915245,133.084531,1987-05-09,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1469","Oryza","Oryza rufipogon",-15.7797,130.0147,2002-05-03,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"1470","Oryza","Oryza rufipogon",-12.8717,131.0803,2003-05-21,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1471","Oryza","Oryza longistaminata",-18.98,27.85,NA,"GBIF","K","K","K","Herbarium",4513,"specimen"
"1472","Oryza","Oryza rufipogon",-12.7058,131.635,2002-05-05,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1473","Oryza","Oryza rufipogon",-12.798591,131.134539,1961-03-23,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1474","Oryza","Oryza latifolia",13.06666,-85.73333,1977-05-25,"MO","MO","MO","MO",NA,267,"specimen"
"1475","Oryza","Oryza grandiglumis",-3.08333,-59.91667,1981-05-13,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"1476","Oryza","Oryza rufipogon",-14.35573,130.91708,2010-04-12,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1477","Oryza","Oryza rufipogon",-15.9717,129.0392,1997-05-18,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1478","Oryza","Oryza rufipogon",-12.5553,131.3531,1997-04-09,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1479","Oryza","Oryza rufipogon",-16.9828,122.6708,1999-04-15,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1480","Oryza","Oryza rufipogon",-12.648595,131.317876,1980-03-18,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"1481","Oryza","Oryza rufipogon",-12.6333,131.25,1961-04-06,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"1482","Oryza","Oryza rufipogon",-12.7058,131.635,2002-05-05,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
